,blockNumber,address,gasPrice,meanGasPriceLastTenBlocks,stdGasPriceLastTenBlocks,meanGasPriceLastTenBlocksSameEOA,stdGasPriceLastTenBlocksSameEOA,usedGasToken,predictedGasPrice
0,10572414,0x5D04C4e6D9F3f369355628fc55b15B303C38Bc14,6.1077309999e-08,7.325119273842148e-08,2.943625767321121e-08,5.985336028e-08,1.2239497189999983e-09,False,4.0486855969283294e-08
1,11010417,0x464587Ee0CC5185686b29Af7856b1D13647E93bE,9.5e-08,6.140323870340743e-08,1.3571835321695868e-07,7.885e-08,1.6150000000000002e-08,False,4.048685720871744e-08
2,10994091,0xdB9c8428e68a1E6B2244C92127D2dcD708F893f4,6.5e-08,8.179895507060123e-08,2.725176988513098e-07,6.45e-08,4.999999999999979e-10,False,4.0486856382428015e-08
3,11047253,0x96F560D61c7247f8CB0a77cD2c0F9275Aee5c7b5,1.533e-06,6.635238897273182e-08,1.308192299103828e-07,1.0219999999995e-06,9.495627941325983e-07,False,4.048685865472395e-08
4,7637463,0xE185E2Ab092e8a046cbb815174D9D6aAe1C91d9a,2.3000000002e-08,1.4264366141477836e-08,1.4038347944160294e-08,2.3000000000500002e-08,1.5000010509984472e-18,False,4.0486855142993866e-08
5,11044859,0x90dB3402079A5C2619cCf9340351feAc2899A39A,8e-08,6.365029862256525e-08,7.670489681607703e-08,8e-08,0.0,False,4.048685658900037e-08
6,10932637,0x6255AcE9543d373A6bd49d5cE888591260Cc553b,1.47952608423e-07,1.3925450976773084e-07,3.334062827204501e-08,1.36976304211e-07,1.0976304212000008e-08,False,4.048685803500688e-08
7,11026371,0xFcC34C4810635dB1A8A644323735da19b58A90Cd,4.8000000001e-08,4.720993267230104e-08,2.2791698899489783e-08,4.8e-08,1.0000018035725066e-18,False,4.048685576271094e-08
8,11048104,0x7d3B97857B3200694dc161729605af6880Db9cD5,1.2726e-07,1.2743785295856987e-07,4.963911440624117e-07,1.1413e-07,1.3129999999999993e-08,False,4.048685720871744e-08
9,11178064,0x58275e42f0DDB2Ea342a1C57f4966928A66a4289,7.5e-08,6.866937017168301e-08,2.717931779718459e-08,8.299999999999999e-08,6.164414002968977e-09,False,4.0486856382428015e-08
10,10616058,0x0B977A1eCAc9Ed3683f526406cD78d44f158320D,5.5000000002e-08,5.265568419988831e-08,1.645640497305655e-08,5.10000000005e-08,2.8284271247461906e-09,False,4.0486855969283294e-08
11,10684586,0xaaa2e80AB7D7b3C216af30Fc8165E7823e74cc62,1.64600000233e-07,1.7677347474263732e-07,3.783141830120061e-08,1.6167500078725e-07,1.7100800254996692e-09,False,4.0486858861296305e-08
12,11028389,0xdC18AC54733697E00744E9980708A87783B4399F,1.5999829856e-07,7.375337025405021e-08,4.2396641499514216e-08,1.299991492795e-07,2.99991492795e-08,False,4.048685844815159e-08
13,10953776,0x4839771c5DfAdCE9D80d59dCE9218E231e2eB450,1.41250000001e-07,1.8894248737121602e-07,1.1678200773826488e-06,1.33125e-07,8.125000001000003e-09,False,4.048685803500688e-08
14,11136027,0x90dB3402079A5C2619cCf9340351feAc2899A39A,5e-08,3.572874272556832e-08,5.8907814525434516e-08,3.9000000780499997e-08,1.09999992195e-08,False,4.0486855969283294e-08
15,11248955,0x001182890A094820eb9d4401693Ba0B9554F0f66,6.5e-08,5.535166039856372e-08,3.700987253532427e-08,5.969921875025e-08,1.8306577590259873e-08,False,4.0486855969283294e-08
16,10953674,0x58275e42f0DDB2Ea342a1C57f4966928A66a4289,1.12e-07,1.136206059632523e-07,9.127347367636243e-08,1.0649999999949999e-07,5.499999999999996e-09,False,4.048685762186216e-08
17,10951357,0xb27179Fb6d0412F0EC9873Baf26DAe3457c5494a,1.33e-07,1.247084269702697e-07,2.9701292670562476e-08,1.23150000116e-07,9.849999883500007e-09,False,4.048685803500688e-08
18,9611347,0xB478397d381Ec57500F785815ce480647eDBC649,7.3920111111e-08,1.3150987739413375e-08,9.666373120063875e-09,6.9960055555e-08,3.960055556000002e-09,False,4.048685493642151e-08
19,11169366,0x8517a89b9c47A5631098b37587560262494f5C43,2e-08,2.4554172046631425e-08,6.125554950572305e-08,2e-08,0.0,False,4.0486855142993866e-08
20,11080254,0xdB9c8428e68a1E6B2244C92127D2dcD708F893f4,3.3000000233e-08,4.893586533888977e-08,1.131725433572225e-07,3.3000000233e-08,0.0,False,4.048685555613858e-08
21,10925784,0xD11B92824332F966FD7cE0ED79Cb70136C5858F7,9.9e-08,1.052892329493454e-07,7.259592661770688e-08,9.4333333333e-08,3.299831645772923e-09,False,4.048685720871744e-08
22,10997995,0x2BaC8588694c8A5880C1C6fc7b74d90A70a9Da8A,1e-07,5.935128628610414e-08,5.443410905905634e-08,7.599999999999999e-08,2.3999999999999997e-08,False,4.048685720871744e-08
23,10356189,0x0Ea09d7d36d781E2A280a50d50A67A4D5e67c6C1,3.6e-08,2.941236154185479e-08,1.007357458685877e-08,1.0174999999950001e-07,1.1461757064255025e-07,False,4.048685555613858e-08
24,10762303,0xe4Ec5Ba53cAEcFE979570d5396d1d2dc5e6c3BD5,2.46e-07,2.400740077116601e-07,1.220686810918718e-06,2.307499999995e-07,5.8742552719917186e-08,False,4.048685906786866e-08
25,10644781,0xaaa2e80AB7D7b3C216af30Fc8165E7823e74cc62,1.351e-07,1.8548985740902193e-07,6.582796012520084e-08,1.7038333333283333e-07,2.4997827683399583e-08,False,4.048685803500688e-08
26,10691462,0x091d84a8125354FCC1bE9C6Ac284Ff9C62a9cA38,1.56e-07,1.6521097746407625e-07,4.020987664359598e-07,1.566500006785e-07,6.500006790000029e-10,False,4.048685844815159e-08
27,11078682,0xa8EED2874425245f26C8DD5077654A24c04eCf73,2.6000000001e-08,2.62721626534114e-08,2.677948333038846e-08,2.6e-08,1.00000014921265e-18,False,4.048685534956622e-08
28,10990450,0xdB9c8428e68a1E6B2244C92127D2dcD708F893f4,9e-08,9.857417237769879e-08,4.834592309192741e-08,9.075000039025001e-08,2.586020749554316e-09,False,4.0486857002145086e-08
29,11069975,0xF4C3a6CA3d71fb34AF2721590D54f6b3d1ae47Bb,3.035025e-07,4.225567526079274e-08,4.0589687050150125e-08,1.8275124999949999e-07,1.2075125000050001e-07,False,4.0486856382428015e-08
30,10875315,0xED7cFbB8CACA87cE8EA6b4BF33288379C70b5210,9.1946083837e-08,9.282666709353094e-08,4.449759183040086e-08,8.997304191800001e-08,1.973041919e-09,False,4.048685679557273e-08
31,10911828,0x96F560D61c7247f8CB0a77cD2c0F9275Aee5c7b5,2.10000000001e-07,2.189171998023401e-07,6.863864550125164e-08,2.1e-07,1.0000018035725066e-18,False,4.0486859481013376e-08
32,10325948,0xaaa2e80AB7D7b3C216af30Fc8165E7823e74cc62,3.6000000001e-08,3.7530259955855246e-08,1.2459998885232955e-08,3.842e-08,2.9775157430314274e-09,False,4.048685576271094e-08
33,11214533,0xb5c2D8D414Ef99b34303496cFA667fC15E71b71A,1.7000000001e-08,2.4390550564717685e-08,2.8867761943357333e-08,1.7e-08,9.999984948500564e-19,False,4.048685555613858e-08
34,7505260,0xE185E2Ab092e8a046cbb815174D9D6aAe1C91d9a,2.0000000001e-08,1.2546372121103943e-08,1.3640461268410945e-08,2.00000000005e-08,4.999992474277652e-19,False,4.0486855142993866e-08
35,10842981,0x25b2A252C07A1e930a0bc87Cf250ca6DF007eA84,1.8307e-05,1.280886795640843e-07,7.772808460337695e-07,8.53373124999925e-06,8.496399542111489e-06,False,4.048685679557273e-08
36,10913216,0x464587Ee0CC5185686b29Af7856b1D13647E93bE,3e-07,2.747207464162308e-07,4.926472762850247e-07,2.83e-07,1.699999999999998e-08,False,4.048686154673696e-08
37,5705203,0xff49432a1Ea8ac6d12285099ba426d1F16f23c8d,1.374e-08,1.7431491941400613e-08,1.5784894405353322e-08,1.3823333333333333e-08,1.040299102288485e-10,False,4.0486855142993866e-08
38,9076407,0xE185E2Ab092e8a046cbb815174D9D6aAe1C91d9a,6.90000002e-09,1.3328562040908663e-08,1.0998656696436183e-08,6.9000000094999995e-09,1.0500000325947545e-17,False,4.048685472984915e-08
39,10756639,0x971540810bf4a1D9cAc9f04fB713B2EEBb95fEd7,1.09000000002e-07,1.2953316049617813e-07,1.2789505551106576e-07,1.295000000005e-07,2.0499999999999998e-08,False,4.048685762186216e-08
40,11145251,0xD11B92824332F966FD7cE0ED79Cb70136C5858F7,1.141e-07,1.0850568326726973e-07,2.9860874599181666e-07,1.140999999995e-07,5.000009017862533e-19,False,4.048685762186216e-08
41,10913934,0xb27179Fb6d0412F0EC9873Baf26DAe3457c5494a,3.3e-07,1.598901035780113e-07,1.8129752853639523e-07,2.397499999995e-07,9.033375614907198e-08,False,4.048685762186216e-08
42,10990149,0xb27179Fb6d0412F0EC9873Baf26DAe3457c5494a,7.4e-08,9.347069056136079e-08,2.401082681076272e-07,7.91043228667e-08,5.160899854490813e-09,False,4.0486856382428015e-08
43,11093414,0xa8EED2874425245f26C8DD5077654A24c04eCf73,1.2e-07,7.453493045211364e-08,3.748993769827607e-08,1.0999999999949999e-07,1.0000000000499998e-08,False,4.048685720871744e-08
44,10942950,0x6255AcE9543d373A6bd49d5cE888591260Cc553b,8.5243608371e-08,1.0884653170045841e-07,7.695364456410588e-08,8.27718048025e-08,2.471803568499997e-09,False,4.048685658900037e-08
45,10887482,0x43211FfC4dB5DBD9aDB3Af3aF87B585DD0F77C8f,5e-07,3.914031123309704e-07,2.3118902957776196e-07,1.3283333338196665e-06,1.1820626977457413e-06,False,4.048686691761826e-08
46,10685685,0xb55DBB4dA8eE8Ee4D101B476DF1160065b81e12A,1.08e-07,1.1994950231916162e-07,4.737244653062549e-08,1.1159999999966667e-07,5.091168824778847e-09,False,4.048685762186216e-08
47,11291223,0x20360C2E04afe0DCC526B1F6936246fce5A246ac,2.662001e-08,3.5617458278361795e-08,4.986760114324474e-08,2.66200049995e-08,5.00049999918692e-15,False,4.048685555613858e-08
48,11290990,0x763AF9F1A47C9074b2fe857e0247eC121f86a3Aa,2.060392e-07,5.5793512373808365e-08,5.789683771559501e-07,1.8601959999949998e-07,2.0019600000499996e-08,False,4.0486855142993866e-08
49,10647247,0xaaa2e80AB7D7b3C216af30Fc8165E7823e74cc62,3.598e-07,3.00217669544095e-07,1.336064724119712e-07,3.0361666666616663e-07,4.004553311197482e-08,False,4.048686340588818e-08
50,10979259,0x58275e42f0DDB2Ea342a1C57f4966928A66a4289,7e-08,5.515520723076523e-08,4.069649395762738e-08,8.066666718649999e-08,2.8767264828674822e-08,False,4.0486856382428015e-08
51,11180306,0x7777770167206a6Ab41c9E93c3ABd64Ff38E9eb3,7.0999999999e-08,3.734614492382005e-08,2.2024221403432426e-08,5.49864166655e-08,1.324166111926338e-08,False,4.0486855142993866e-08
52,11034323,0x07a59461F6d849CFB1f7E27288501a4c7370E006,1.72800001729e-07,4.990185003279639e-08,6.412301665293456e-08,8.120000043150001e-08,5.2891587981776466e-08,False,4.0486855969283294e-08
53,10628534,0x76C6430BD401F0C15E073b2CD5D3b510ea720A95,7.7118491113e-08,7.384319312548548e-08,2.305800692609864e-08,7.2559245556e-08,4.559245557000002e-09,False,4.0486856382428015e-08
54,10987219,0x470F932c3DD58b1a22197428838687e5809B5e41,7.8398489711e-08,7.994088651504158e-08,2.114262877276635e-07,7.6199244855e-08,2.199244855999999e-09,False,4.0486856382428015e-08
55,10890047,0x0B977A1eCAc9Ed3683f526406cD78d44f158320D,1.143e-06,1.5582746912507327e-07,1.0358780469338771e-07,6.504999999995e-07,4.925000000004999e-07,False,4.048685844815159e-08
56,10618525,0xe4Ec5Ba53cAEcFE979570d5396d1d2dc5e6c3BD5,5.7000000002e-08,6.173282581942251e-08,6.620400406731952e-08,5.55000000005e-08,1.5000000000000002e-09,False,4.0486855969283294e-08
57,10915716,0x90dB3402079A5C2619cCf9340351feAc2899A39A,8.9100001604e-08,9.470836388930346e-08,4.8415805690862434e-08,9.255000080200001e-08,3.4499991979999973e-09,False,4.048685679557273e-08
58,10395437,0xaaa2e80AB7D7b3C216af30Fc8165E7823e74cc62,2.3000000001e-08,2.5024179971003217e-08,9.954132008406326e-09,2.98869899455e-08,1.1351889440097528e-08,False,4.0486855142993866e-08
59,11041846,0xdB9c8428e68a1E6B2244C92127D2dcD708F893f4,3.12000001459e-07,1.472528714248166e-07,1.5470298434772055e-07,1.8470000048633332e-07,9.001877650701807e-08,False,4.048685803500688e-08
60,11020780,0xdB9c8428e68a1E6B2244C92127D2dcD708F893f4,7.9e-08,9.310910172546192e-08,1.0551964309628075e-07,7.9e-08,0.0,False,4.0486856382428015e-08
61,10306250,0xaaa2e80AB7D7b3C216af30Fc8165E7823e74cc62,2.1000000001e-08,2.26463159727447e-08,1.168551730767208e-08,1.9077040000000002e-08,2.600475428631096e-09,False,4.0486855142993866e-08
62,10787632,0x6255AcE9543d373A6bd49d5cE888591260Cc553b,2.90198870744e-07,2.876492788527474e-07,9.95536785573982e-08,2.825994353715e-07,7.5994353725e-09,False,4.04868613401646e-08
63,9002215,0x44dba507b909A6F92F3a708A844d4C4F23622BEE,1.500000002e-08,2.171182436035327e-08,1.186747525499648e-08,1.50000000095e-08,1.0500000739537975e-17,False,4.048685555613858e-08
64,10596158,0x0242333254a79D0f0c8dfc1Cb06d9EBAD2746e83,3.6e-08,4.0447169971887274e-08,2.709791045587435e-08,4.79999999995e-08,1.2000000000000002e-08,False,4.048685555613858e-08
65,10330434,0x0Ea09d7d36d781E2A280a50d50A67A4D5e67c6C1,5.5e-08,3.6547744986996316e-08,9.334285913849812e-09,9.19999999995e-08,1.0429381573228587e-07,False,4.048685555613858e-08
66,10741616,0x74b892425a206eb23905a5F5C322e4386460312d,9.7e-08,1.0162043768161299e-07,1.585996628013188e-07,1.0524999999999999e-07,1.4289419162443238e-08,False,4.048685720871744e-08
67,10757907,0xf3AC79663aEb55fe462Fbf7Dc4Ef80A154f25020,1.50000000001e-07,1.0706945453322194e-07,5.2605159091949365e-08,1.5e-07,1.0000018035725066e-18,False,4.0486857002145086e-08
68,10339922,0xC3518561F4370c8b826bC6864616991b83327074,1.80290567669e-07,3.509129638751144e-08,1.4968971820777114e-08,8.1611683658e-08,5.8486441789321274e-08,False,4.048685555613858e-08
69,10606470,0x0242333254a79D0f0c8dfc1Cb06d9EBAD2746e83,6.9e-08,7.234228981035715e-08,6.614573126157838e-08,6.69499999995e-08,2.049999999999995e-09,False,4.0486856382428015e-08
70,11127172,0x1C300464C84e2c2Dc4b0b10e7434f73D79FaC840,6.3427341477e-08,2.993513044886629e-08,1.0074135741172186e-07,4.0713670738e-08,2.2713670738999998e-08,False,4.048685555613858e-08
71,11287497,0xB06c901509ee27937572382463A3Ed59efCfF595,5.0118760001e-08,3.742856192503109e-08,2.2949592063013285e-08,4.4859380000499995e-08,5.2593800005000006e-09,False,4.048685555613858e-08
72,11031627,0xdB9c8428e68a1E6B2244C92127D2dcD708F893f4,4.1e-08,5.28964281637596e-08,1.7666717757237344e-07,4.1e-08,0.0,False,4.048685555613858e-08
73,10862187,0x43211FfC4dB5DBD9aDB3Af3aF87B585DD0F77C8f,2e-07,1.5646659073168232e-07,1.621228260740725e-07,1.667400000002e-07,2.4197322165826203e-08,False,4.0486859481013376e-08
74,11078655,0x9B568d160eBC9a73D32e88D1d2A9eE0570ad5C9E,1.00000000001e-07,2.7945790318881624e-08,3.229925514781412e-08,1e-07,1.0000018035725066e-18,False,4.048685720871744e-08
75,10840679,0xD11B92824332F966FD7cE0ED79Cb70136C5858F7,1.19e-07,1.5270015803621066e-07,3.881773885350677e-07,1.189999999995e-07,4.99994284385144e-19,False,4.048685762186216e-08
76,10903963,0xb27179Fb6d0412F0EC9873Baf26DAe3457c5494a,1.5e-07,1.234734158676176e-07,4.925171352211872e-08,1.4999999999949998e-07,5.000009019614153e-19,False,4.048685844815159e-08
77,10681786,0x5D04C4e6D9F3f369355628fc55b15B303C38Bc14,1.35566889291e-07,1.38671901463393e-07,2.991809135419251e-08,1.3078344464499998e-07,4.783444646000007e-09,False,4.048685803500688e-08
78,7964736,0xE185E2Ab092e8a046cbb815174D9D6aAe1C91d9a,4.00000002e-09,8.059800511456081e-09,1.1439617579336882e-08,4.0000000095e-09,1.0499999912357231e-17,False,4.048685493642151e-08
79,11067638,0x3f164D991502E930043292FaC5E62E313018125a,1.05999999999e-07,6.740037093678384e-08,4.85052325932437e-08,9.499999999899999e-08,8.860022573334675e-09,False,4.0486857828434514e-08
80,10917713,0x464587Ee0CC5185686b29Af7856b1D13647E93bE,1.78000002918e-07,1.0340759886755221e-07,6.445127925513227e-08,1.78000002918e-07,0.0,False,4.0486858861296305e-08
81,10963153,0xdB9c8428e68a1E6B2244C92127D2dcD708F893f4,3e-07,1.798256965246309e-07,9.827521274024212e-08,3e-07,0.0,False,4.048685865472395e-08
82,10984159,0x2c02dF9D6f6d80b642AC99cd409dd03675B6bf9b,8.5e-08,8.459808396359626e-08,5.6398826789986766e-08,8.45e-08,4.999999999999979e-10,False,4.048685679557273e-08
83,9702081,0x0861FA0d8Aad3dAF4d41E51ED44fB26Da544cFE1,2.0160111111e-08,2.3056382756254038e-08,3.2065833200461895e-08,1.9875055555e-08,1.3783323271571585e-09,False,4.0486855142993866e-08
84,10473343,0x69A895686ab085D703071D6c6ffb49a40FF3efB4,3.6e-08,3.710531975411302e-08,1.1783266779050118e-08,3.5999999999500004e-08,4.999975930747508e-19,False,4.048685576271094e-08
85,10926194,0x96F560D61c7247f8CB0a77cD2c0F9275Aee5c7b5,1.92e-07,1.349872249333125e-07,9.20942994548628e-08,1.4222249999966667e-07,2.4465878237052073e-08,False,4.048685844815159e-08
86,10992912,0x464587Ee0CC5185686b29Af7856b1D13647E93bE,5.7e-08,5.8097772363768975e-08,4.989805445417549e-08,1.19e-07,5.990548110704617e-08,False,4.0486855969283294e-08
87,10570476,0x6255AcE9543d373A6bd49d5cE888591260Cc553b,4.3813795525e-08,4.967544049575093e-08,1.8693533559057265e-08,4.2906897761999996e-08,9.068977630000027e-10,False,4.048685555613858e-08
88,11047736,0x464587Ee0CC5185686b29Af7856b1D13647E93bE,1.4e-07,1.3053284277345938e-07,4.437167137153696e-07,1.93e-07,8.845055115712959e-08,False,4.0486858241579234e-08
89,11107588,0x725277600A1b1416EAB510AabEdBf6911e0bbD84,3e-07,7.777607876602564e-08,1.1555760480488005e-07,5.166666666666666e-07,3.423773097362356e-07,False,4.0486855969283294e-08
90,10189821,0x00e866883fDcC4836F8Dc093b8B77AeDDE92cEEE,4.4272164407e-08,2.8938964772578887e-08,1.4198084923771013e-08,3.2828254914250004e-08,7.06255401420061e-09,False,4.048685534956622e-08
91,10990111,0x464587Ee0CC5185686b29Af7856b1D13647E93bE,8e-08,9.894397489144863e-08,2.591674719951811e-07,9.944833417549998e-08,4.530686822875788e-08,False,4.0486856382428015e-08
92,10904302,0x96F560D61c7247f8CB0a77cD2c0F9275Aee5c7b5,9.09e-07,1.2519354724473733e-07,4.850106508759014e-08,5.827499999995e-07,2.9646279277549864e-07,False,4.048685720871744e-08
93,10618048,0xb495A3270FDd4AEEFba1BB38EC35D74255C77C88,1.772e-06,6.447688408943878e-08,5.581297212926496e-08,4.9315499999925e-07,7.385899553037965e-07,False,4.0486855969283294e-08
94,10996878,0x58275e42f0DDB2Ea342a1C57f4966928A66a4289,1e-07,1.0989286241623675e-07,5.374591404604363e-08,9.99999999995e-08,5.000009017862533e-19,False,4.048685720871744e-08
95,10731234,0xb27179Fb6d0412F0EC9873Baf26DAe3457c5494a,1.79300000233e-07,1.941838846391765e-07,1.043979068854844e-07,1.9932500005774998e-07,2.9320076273214016e-08,False,4.048685927444102e-08
96,10997219,0x74b892425a206eb23905a5F5C322e4386460312d,9.6e-08,8.582956862798651e-08,5.8257588188118446e-08,9.6e-08,0.0,False,4.048685720871744e-08
97,11073432,0x464587Ee0CC5185686b29Af7856b1D13647E93bE,7e-08,3.2608394930989705e-08,3.889950216094214e-08,3.9333333333333335e-08,2.206555888458049e-08,False,4.048685679557273e-08
98,11052611,0xa8EED2874425245f26C8DD5077654A24c04eCf73,6.3239360757e-08,7.246869813571588e-08,7.811941965469279e-08,6.07696804945e-08,2.469680262499999e-09,False,4.0486855969283294e-08
99,11009663,0x76C6430BD401F0C15E073b2CD5D3b510ea720A95,1.06664594315e-07,1.8142027179601551e-07,6.257922123373503e-07,1.620303337165e-07,1.0246572288866277e-07,False,4.048685720871744e-08
100,10635647,0xaaa2e80AB7D7b3C216af30Fc8165E7823e74cc62,9.51e-08,1.0535083844153471e-07,2.787005513788485e-08,9.432857142800001e-08,8.843307166531787e-10,False,4.048685720871744e-08
101,11161748,0x8517a89b9c47A5631098b37587560262494f5C43,2.8e-08,3.553451867284642e-08,5.116453144160278e-08,2.8e-08,0.0,False,4.048685555613858e-08
102,11175542,0xe198171Ab673697CAe1891490E78341befB792bA,1.0000001e-07,4.0507919608437985e-08,2.7653026781679324e-08,8.00000049995e-08,2.00000050005e-08,False,4.048685617585565e-08
103,10803160,0x6aBb69ddbD56F8d57A9a202fFcDC8E74E1870612,3.71e-07,3.9922981077300863e-07,4.6038245445407775e-07,3.4549999999949995e-07,2.5500000000499998e-08,False,4.048686237302639e-08
104,11017037,0x93634912069552f7cd39e771224f6724a2E5271b,6.0000000001e-08,1.1737214555905443e-07,7.898967406149924e-07,6.000000000000001e-08,9.999951861495015e-19,False,4.048685617585565e-08
105,11245765,0x9B568d160eBC9a73D32e88D1d2A9eE0570ad5C9E,3.79011728664e-07,4.458557914046653e-08,7.250716680672079e-08,2.1450586433150001e-07,1.6450586433250002e-07,False,4.0486855969283294e-08
106,10951432,0x464587Ee0CC5185686b29Af7856b1D13647E93bE,1.52000001561e-07,1.415217898104482e-07,5.8199279588073776e-08,1.660000007805e-07,1.3999999219500001e-08,False,4.0486858241579234e-08
107,11065713,0xc41F471Da7aD5283dB3073a2233E4dD28BC2298a,8.0000000001e-08,5.662786102110462e-08,6.541381471570436e-08,8e-08,1.0000018035725066e-18,False,4.048685658900037e-08
108,11271680,0x464587Ee0CC5185686b29Af7856b1D13647E93bE,3.3e-08,3.222522983687007e-08,3.11585171607636e-08,3.41750000585e-08,7.98385079935585e-09,False,4.048685555613858e-08
109,10927259,0xdB9c8428e68a1E6B2244C92127D2dcD708F893f4,8.6e-08,1.0285468376278101e-07,1.4999990250380954e-07,8.233333333333334e-08,5.185449728701351e-09,False,4.048685679557273e-08
110,10590945,0x02FA83936da2E5BBeAFcDF27aA04Fb9EcfF70F63,5.1700000235e-08,5.650975423573851e-08,1.796320307301135e-08,2.406000001165e-07,3.18981715707937e-07,False,4.0486855969283294e-08
111,10411933,0x0Ea09d7d36d781E2A280a50d50A67A4D5e67c6C1,4.3e-08,4.2116767115129454e-08,1.0232367058353484e-08,4.2333333332833334e-08,1.6996731711975948e-09,False,4.048685555613858e-08
112,11260185,0xa8EED2874425245f26C8DD5077654A24c04eCf73,2.07481560673e-07,3.4009013657587674e-08,1.8784889814390894e-07,1.37740780336e-07,6.9740780337e-08,False,4.0486855142993866e-08
113,10350395,0x0Ea09d7d36d781E2A280a50d50A67A4D5e67c6C1,4.1e-08,4.048500397039149e-08,1.8097109151590494e-08,4.305034693016667e-08,5.0499109220053025e-09,False,4.048685555613858e-08
114,10819655,0x74b892425a206eb23905a5F5C322e4386460312d,1.3e-07,8.852454829102655e-08,6.029399623176412e-08,1.175e-07,1.25e-08,False,4.0486856382428015e-08
115,10999087,0x5D04C4e6D9F3f369355628fc55b15B303C38Bc14,1.22578400001e-07,1.1640152167548407e-07,2.1293102481504276e-07,1.102892e-07,1.2289200000999998e-08,False,4.048685720871744e-08
116,10974691,0xED7cFbB8CACA87cE8EA6b4BF33288379C70b5210,1.03305226726e-07,7.902362909168619e-08,5.741288481402139e-08,1.016526133625e-07,1.6526133635000012e-09,False,4.048685720871744e-08
117,11210634,0x6255AcE9543d373A6bd49d5cE888591260Cc553b,8.012649968e-08,8.401612836072598e-08,1.5472334045419986e-07,7.506324983950001e-08,5.063249840500001e-09,False,4.0486856382428015e-08
118,11174654,0xdB9c8428e68a1E6B2244C92127D2dcD708F893f4,7.5e-08,4.748135139017171e-08,8.549549680164749e-08,5.6e-08,1.8999999999999998e-08,False,4.0486856382428015e-08
119,9932996,0xaaa1f2842784a61c16d51a3777EE7d6Af4970dc3,6.218553333e-08,1.2146324384824691e-08,1.243785469438353e-08,3.4244583456e-08,2.7849671046886724e-08,False,4.048685493642151e-08
120,11042112,0x2c02dF9D6f6d80b642AC99cd409dd03675B6bf9b,1.5e-07,8.523948263222005e-08,6.894817520662122e-08,1.238e-07,1.5841717078650278e-08,False,4.0486858241579234e-08
121,7111925,0xfF59364722A4622A8D33623548926375B1B07767,5.999999999e-09,1.4143252480595932e-08,3.618000267385621e-08,5.999999999e-09,0.0,False,4.048685493642151e-08
122,11074150,0xb27179Fb6d0412F0EC9873Baf26DAe3457c5494a,4.4e-08,4.6302286041734046e-08,3.5176513063902546e-08,3.8000000729e-08,5.9999992705e-09,False,4.048685555613858e-08
123,11230219,0xA81a62d0f1CAa06d14765897082Ed5FD7C3245E7,6.3000000045e-08,6.318497963241932e-08,3.5475403428101553e-08,1.4325965404e-07,1.833066422724476e-07,False,4.0486856382428015e-08
124,10862612,0x3829F1E9C2Da88beEbBd4273A574F1c5704F5c4a,1.30894676639e-07,1.2188268243093152e-07,3.770831079442384e-08,1.27947338319e-07,2.9473383200000098e-09,False,4.048685803500688e-08
125,11156177,0x464587Ee0CC5185686b29Af7856b1D13647E93bE,6.1e-08,4.785155751426116e-08,7.306842049487256e-08,6.1e-08,0.0,False,4.048685617585565e-08
126,10491955,0x69A895686ab085D703071D6c6ffb49a40FF3efB4,5.2e-08,5.424929233998957e-08,4.300497185883106e-08,5.0833333332833324e-08,5.58022301426107e-09,False,4.0486855969283294e-08
127,10472149,0xED7cFbB8CACA87cE8EA6b4BF33288379C70b5210,1.98848514846e-07,5.585137985691683e-08,2.7422206899575835e-08,1.2442425742250002e-07,7.442425742350001e-08,False,4.0486855969283294e-08
128,11025858,0x58275e42f0DDB2Ea342a1C57f4966928A66a4289,4.5000002019e-08,4.845376483147386e-08,2.6735906826318123e-08,4.5000002019e-08,0.0,False,4.048685555613858e-08
129,11199615,0xdB9c8428e68a1E6B2244C92127D2dcD708F893f4,2e-08,3.5022344603995377e-08,1.3376935400258424e-07,1.9333333333333334e-08,9.42809041582064e-10,False,4.0486855142993866e-08
130,11044732,0xe4Ec5Ba53cAEcFE979570d5396d1d2dc5e6c3BD5,3.67e-07,5.9368209062648194e-08,1.6411699213669517e-07,3.334999999995e-07,3.350000000049999e-08,False,4.048685658900037e-08
131,10786637,0x51db325B736aABEE2B614957AB93b9BB5261F954,4.2300024302e-07,4.526661675595853e-07,2.1262462867212087e-07,4.205001215095e-07,2.500121510499999e-09,False,4.048686464532233e-08
132,10953032,0x258726BDA77a0e0239b8E13B92f1d543659AD013,1.13822800001e-07,1.0319050402923324e-07,4.353896472521573e-08,1.024114e-07,1.1411400000999999e-08,False,4.048685679557273e-08
133,11260210,0x001182890A094820eb9d4401693Ba0B9554F0f66,2.200000146e-08,3.680868299841921e-08,1.098075517349767e-07,4.889285735185715e-08,4.118031782511751e-08,False,4.0486855142993866e-08
134,11156119,0xc41F471Da7aD5283dB3073a2233E4dD28BC2298a,2.01000000001e-07,6.912518784240219e-08,5.528214950527842e-07,2.01e-07,9.99988568770288e-19,False,4.0486855969283294e-08
135,11088156,0x58275e42f0DDB2Ea342a1C57f4966928A66a4289,2.7000001459e-08,2.9224740433662488e-08,2.8749057981159953e-08,2.70000014585e-08,5.000009017862533e-19,False,4.048685555613858e-08
